"grupo","especie","familia","ordem","categoria","lista_anterior"
"Flora","Ditassa leonii","Apocynaceae",NA,"VU","nao"
"Flora","Ditassa longisepala","Apocynaceae",NA,"EN","nao"
"Flora","Ditassa maricaensis","Apocynaceae",NA,"EN","nao"
"Flora","Ditassa melantha","Apocynaceae",NA,"EN","nao"
"Flora","Ditassa oberdanii","Apocynaceae",NA,"EN","nao"
"Flora","Gonolobus dorothyanus","Apocynaceae",NA,"EN","nao"
"Flora","Gyrostelma bornmuelleri","Apocynaceae",NA,"EN","nao"
"Flora","Gyrostelma oxypetaloides","Apocynaceae",NA,"EN","nao"
"Flora","Hemipogon abietoides","Apocynaceae",NA,"CR","nao"
"Flora","Hemipogon hatschbachii","Apocynaceae",NA,"CR","nao"
"Flora","Jobinia hatschbachii","Apocynaceae",NA,"EN","nao"
"Flora","Lacmellea bahiensis","Apocynaceae",NA,"EN","nao"
"Flora","Lacmellea pauciflora","Apocynaceae",NA,"EN","nao"
"Flora","Macroditassa marianae","Apocynaceae",NA,"CR","nao"
"Flora","Malouetia amazonica","Apocynaceae",NA,"EN","nao"
"Flora","Malouetia gracillima","Apocynaceae",NA,"EN","nao"
"Flora","Malouetia lata","Apocynaceae",NA,"EN","nao"
"Flora","Mandevilla crassinoda","Apocynaceae",NA,"EN","nao"
"Flora","Marsdenia otoniensis","Apocynaceae",NA,"CR","nao"
"Flora","Marsdenia queirozii","Apocynaceae",NA,"EN","nao"
"Flora","Matelea bahiensis","Apocynaceae",NA,"EN","nao"
"Flora","Matelea glaziovii","Apocynaceae",NA,"VU","nao"
"Flora","Matelea hatschbachii","Apocynaceae",NA,"EN","nao"
"Flora","Matelea marcoassisii","Apocynaceae",NA,"VU","nao"
"Flora","Metastelma giuliettianum","Apocynaceae",NA,"EN","nao"
"Flora","Metastelma harleyi","Apocynaceae",NA,"EN","nao"
"Flora","Minaria bifurcata","Apocynaceae",NA,"CR","nao"
"Flora","Minaria diamantinensis","Apocynaceae",NA,"CR","nao"
"Flora","Minaria grazielae","Apocynaceae",NA,"EN","nao"
"Flora","Minaria harleyi","Apocynaceae",NA,"EN","nao"
"Flora","Minaria hemipogonoides","Apocynaceae",NA,"CR","nao"
"Flora","Minaria magisteriana","Apocynaceae",NA,"EN","nao"
"Flora","Minaria monocoronata","Apocynaceae",NA,"CR","nao"
"Flora","Minaria polygaloides","Apocynaceae",NA,"EN","nao"
"Flora","Minaria refractifolia","Apocynaceae",NA,"VU","nao"
"Flora","Minaria semirii","Apocynaceae",NA,"EN","nao"
"Flora","Minaria volubilis","Apocynaceae",NA,"EN","nao"
"Flora","Monsanima morrenioides","Apocynaceae",NA,"CR","nao"
"Flora","Monsanima tinguaensis","Apocynaceae",NA,"VU","nao"
"Flora","Morilloa furlanii","Apocynaceae",NA,"EN","nao"
"Flora","Morilloa piranii","Apocynaceae",NA,"CR","nao"
"Flora","Mucoa duckei","Apocynaceae",NA,"EN","nao"
"Flora","Orthosia arenosa","Apocynaceae",NA,"EN","nao"
"Flora","Oxypetalum cordifolium subsp. mexiae","Apocynaceae",NA,"CR","nao"
"Flora","Oxypetalum costae","Apocynaceae",NA,"CR","nao"
"Flora","Oxypetalum dusenii","Apocynaceae",NA,"EN","nao"
"Flora","Oxypetalum ekblomii","Apocynaceae",NA,"EN","nao"
"Flora","Oxypetalum glaziovii","Apocynaceae",NA,"EN","nao"
"Flora","Oxypetalum leonii","Apocynaceae",NA,"EN","nao"
"Flora","Oxypetalum schottii","Apocynaceae",NA,"EN","nao"
"Flora","Parahancornia krukovii","Apocynaceae",NA,"EN","nao"
"Flora","Prestonia solanifolia","Apocynaceae",NA,"EN","nao"
"Flora","Rauvolfia capixabae","Apocynaceae",NA,"EN","nao"
"Flora","Spongiosperma longilobum","Apocynaceae",NA,"EN","nao"
"Flora","Tabernaemontana cumata","Apocynaceae",NA,"EN","nao"
"Flora","Cathedra paraensis","Aptandraceae",NA,"EN","nao"
"Flora","Ilex auricula","Aquifoliaceae",NA,"EN","nao"
"Flora","Ilex diuretica","Aquifoliaceae",NA,"VU","nao"
"Flora","Ilex euryaeformis","Aquifoliaceae",NA,"EN","nao"
"Flora","Ilex loranthoides","Aquifoliaceae",NA,"VU","nao"
"Flora","Ilex prostrata","Aquifoliaceae",NA,"CR","nao"
"Flora","Ilex sapiiformis","Aquifoliaceae",NA,"CR (PEX)","nao"
"Flora","Ilex schwackeana","Aquifoliaceae",NA,"VU","nao"
"Flora","Anthurium augustinum","Araceae",NA,"EN","nao"
"Flora","Anthurium binotii","Araceae",NA,"EN","nao"
"Flora","Anthurium bragae","Araceae",NA,"EN","nao"
"Flora","Anthurium cronembergerae","Araceae",NA,"EN","nao"
"Flora","Anthurium jureianum","Araceae",NA,"VU","nao"
"Flora","Anthurium langsdorffii","Araceae",NA,"EN","nao"
"Flora","Anthurium laucheanum","Araceae",NA,"EN","nao"
"Flora","Anthurium lhotzkyanum","Araceae",NA,"VU","nao"
"Flora","Anthurium lucidum","Araceae",NA,"CR","nao"
"Flora","Anthurium luschnathianum","Araceae",NA,"EN","nao"
"Flora","Anthurium radicans","Araceae",NA,"VU","nao"
"Flora","Anthurium sakuraguianum","Araceae",NA,"CR","nao"
"Flora","Anthurium simonii","Araceae",NA,"EN","nao"
"Flora","Anthurium xanthophylloides","Araceae",NA,"VU","nao"
"Flora","Heteropsis flexuosa","Araceae",NA,"VU","nao"
"Flora","Philodendron alternans","Araceae",NA,"EN","nao"
"Flora","Philodendron fragile","Araceae",NA,"EN","nao"
"Flora","Philodendron luisae","Araceae",NA,"CR","nao"
"Flora","Philodendron nadruzianum","Araceae",NA,"EN","nao"
"Flora","Philodendron spiritus-sancti","Araceae",NA,"EN","nao"
"Flora","Aralia bahiana","Araliaceae",NA,"EN","nao"
"Flora","Dendropanax amorimii","Araliaceae",NA,"EN","nao"
"Flora","Dendropanax denticulatus","Araliaceae",NA,"EN","nao"
"Flora","Dendropanax geniculatus","Araliaceae",NA,"CR","nao"
"Flora","Dendropanax heterophyllus","Araliaceae",NA,"CR","nao"
"Flora","Dendropanax langsdorfii","Araliaceae",NA,"VU","nao"
"Flora","Dendropanax nebulosus","Araliaceae",NA,"EN","nao"
"Flora","Dendropanax trilobus","Araliaceae",NA,"CR","nao"
"Flora","Didymopanax acuminatus","Araliaceae",NA,"EN","nao"
"Flora","Didymopanax auratus","Araliaceae",NA,"EN","nao"
"Flora","Didymopanax capixabus","Araliaceae",NA,"CR","nao"
"Flora","Didymopanax gardneri","Araliaceae",NA,"EN","nao"
"Flora","Didymopanax glaziovii","Araliaceae",NA,"EN","nao"
"Flora","Didymopanax grandigemmus","Araliaceae",NA,"CR","nao"
"Flora","Didymopanax kollmannii","Araliaceae",NA,"EN","nao"
"Flora","Didymopanax plurifolius","Araliaceae",NA,"VU","nao"
"Flora","Didymopanax racemiferus","Araliaceae",NA,"CR","nao"
"Flora","Didymopanax ruschianus","Araliaceae",NA,"CR","nao"
"Flora","Didymopanax villosissimus","Araliaceae",NA,"EN","nao"
"Flora","Hydrocotyle bradei","Araliaceae",NA,"CR","nao"
"Flora","Hydrocotyle langsdorffii","Araliaceae",NA,"EN","nao"
"Flora","Hydrocotyle ulei","Araliaceae",NA,"EN","nao"
"Flora","Sciodaphyllum sprucei","Araliaceae",NA,"EN","nao"
"Flora","Araucaria angustifolia","Araucariaceae",NA,"EN","nao"
"Flora","Acrocomia emensis","Arecaceae",NA,"VU","nao"
"Flora","Allagoptera brevicalyx","Arecaceae",NA,"VU","nao"
"Flora","Attalea barreirensis","Arecaceae",NA,"VU","nao"
"Flora","Bactris timbuiensis","Arecaceae",NA,"EN","nao"
"Flora","Butia capitata","Arecaceae",NA,"VU","nao"
"Flora","Butia eriospatha","Arecaceae",NA,"VU","nao"
"Flora","Butia exilata","Arecaceae",NA,"CR","nao"
"Flora","Butia leptospatha","Arecaceae",NA,"CR","nao"
"Flora","Butia microspadix","Arecaceae",NA,"VU","nao"
"Flora","Butia purpurascens","Arecaceae",NA,"EN","nao"
"Flora","Butia yatay","Arecaceae",NA,"VU","nao"
"Flora","Euterpe edulis","Arecaceae",NA,"VU","nao"
"Flora","Syagrus glaucescens","Arecaceae",NA,"VU","nao"
"Flora","Syagrus macrocarpa","Arecaceae",NA,"EN","nao"
"Flora","Syagrus mendanhensis","Arecaceae",NA,"CR","nao"
"Flora","Syagrus picrophylla","Arecaceae",NA,"VU","nao"
"Flora","Syagrus ruschiana","Arecaceae",NA,"VU","nao"
"Flora","Syagrus weddelliana","Arecaceae",NA,"EN","nao"
"Flora","Trithrinax acanthocoma","Arecaceae",NA,"VU","nao"
"Flora","Aristolochia hypoglauca","Aristolochiaceae",NA,"EN","nao"
"Flora","Aristolochia odora","Aristolochiaceae",NA,"VU","nao"
"Flora","Aristolochia raja","Aristolochiaceae",NA,"EN","nao"
"Flora","Gongylanthus liebmannianus","Arnelliaceae",NA,"EN","nao"
"Flora","Southbya organensis","Arnelliaceae",NA,"CR","nao"
"Flora","Asplenium beckeri","Aspleniaceae",NA,"CR","nao"
"Flora","Asplenium bradeanum","Aspleniaceae",NA,"EN","nao"
"Flora","Asplenium cariocanum","Aspleniaceae",NA,"EN","nao"
"Flora","Asplenium castaneum","Aspleniaceae",NA,"EN","nao"
"Flora","Asplenium schwackei","Aspleniaceae",NA,"CR","nao"
"Flora","Asplenium trindadense","Aspleniaceae",NA,"CR","nao"
"Flora","Achyrocline eriodes","Asteraceae",NA,"VU","nao"
"Flora","Acmella pusilla","Asteraceae",NA,"EN","nao"
"Flora","Acritopappus buiquensis","Asteraceae",NA,"CR","nao"
"Flora","Acritopappus catolesensis","Asteraceae",NA,"EN","nao"
"Flora","Acritopappus connatifolius","Asteraceae",NA,"EN","nao"
"Flora","Acritopappus harleyi","Asteraceae",NA,"CR","nao"
"Flora","Acritopappus irwinii","Asteraceae",NA,"VU","nao"
"Flora","Acritopappus pereirae","Asteraceae",NA,"CR","nao"
"Flora","Acritopappus pintoi","Asteraceae",NA,"EN","nao"
"Flora","Acritopappus prunifolius","Asteraceae",NA,"VU","nao"
"Flora","Acritopappus subtomentosus","Asteraceae",NA,"CR","nao"
"Flora","Acritopappus teixeirae","Asteraceae",NA,"VU","nao"
"Flora","Agrianthus almasensis","Asteraceae",NA,"EN","nao"
"Flora","Agrianthus giuliettiae","Asteraceae",NA,"EN","nao"
"Flora","Aldama corumbensis","Asteraceae",NA,"EN","nao"
"Flora","Aldama filifolia","Asteraceae",NA,"EN","nao"
"Flora","Aldama goyazii","Asteraceae",NA,"VU","nao"
"Flora","Aldama linearifolia","Asteraceae",NA,"CR","nao"
"Flora","Aldama paranensis","Asteraceae",NA,"CR","nao"
"Flora","Aldama vernonioides","Asteraceae",NA,"EN","nao"
"Flora","Anteremanthus hatschbachii","Asteraceae",NA,"EN","nao"
"Flora","Anteremanthus piranii","Asteraceae",NA,"EN","nao"
"Flora","Aspilia almasensis","Asteraceae",NA,"VU","nao"
"Flora","Aspilia belo-horizontinae","Asteraceae",NA,"CR","nao"
"Flora","Aspilia caudata","Asteraceae",NA,"EN","nao"
"Flora","Aspilia cordifolia","Asteraceae",NA,"EN","nao"
"Flora","Aspilia cylindrocephala","Asteraceae",NA,"VU","nao"
"Flora","Aspilia diamantinae","Asteraceae",NA,"EN","nao"
"Flora","Aspilia diffusiflora","Asteraceae",NA,"VU","nao"
"Flora","Aspilia diniz-cruzeanae","Asteraceae",NA,"CR","nao"
"Flora","Aspilia eglerii","Asteraceae",NA,"CR","nao"
"Flora","Aspilia espinhacensis","Asteraceae",NA,"EN","nao"
"Flora","Aspilia grazielae","Asteraceae",NA,"EN","nao"
"Flora","Aspilia jugata","Asteraceae",NA,"CR","nao"
"Flora","Aspilia ovatifolia","Asteraceae",NA,"CR","nao"
"Flora","Aspilia pereirae","Asteraceae",NA,"EN","nao"
"Flora","Aspilia prostrata","Asteraceae",NA,"EN","nao"
"Flora","Aspilia reticulata","Asteraceae",NA,"VU","nao"
"Flora","Aspilia silphioides","Asteraceae",NA,"EN","nao"
"Flora","Austrocritonia rosea","Asteraceae",NA,"EN","nao"
"Flora","Austrocritonia taunayana","Asteraceae",NA,"EN","nao"
"Flora","Austroeupatorium rosmarinaceum","Asteraceae",NA,"VU","nao"
"Flora","Baccharis aracatubensis","Asteraceae",NA,"EN","nao"
"Flora","Baccharis bifrons","Asteraceae",NA,"EN","nao"
"Flora","Baccharis ciliata","Asteraceae",NA,"CR","nao"
"Flora","Baccharis concinna","Asteraceae",NA,"VU","nao"
"Flora","Baccharis elliptica","Asteraceae",NA,"EN","nao"
"Flora","Baccharis friburgensis","Asteraceae",NA,"EN","nao"
"Flora","Baccharis hypericifolia","Asteraceae",NA,"EN","nao"
"Flora","Baccharis lychnophora","Asteraceae",NA,"VU","nao"
"Flora","Baccharis penningtonii","Asteraceae",NA,"VU","nao"
"Flora","Baccharis polyphylla","Asteraceae",NA,"VU","nao"
"Flora","Baccharis pseudoalpestris","Asteraceae",NA,"VU","nao"
"Flora","Baccharis pseudovaccinioides","Asteraceae",NA,"CR","nao"
"Flora","Caatinganthus rubropappus","Asteraceae",NA,"EN","nao"
"Flora","Calea abbreviata","Asteraceae",NA,"CR","nao"
"Flora","Calea acaulis","Asteraceae",NA,"VU","nao"
"Flora","Calea brittoniana","Asteraceae",NA,"CR","nao"
"Flora","Calea gentianoides","Asteraceae",NA,"VU","nao"
"Flora","Calea heteropappa","Asteraceae",NA,"EN","nao"
"Flora","Calea kristiniae","Asteraceae",NA,"EN","nao"
"Flora","Calea wedelioides","Asteraceae",NA,"EN","nao"
"Flora","Campuloclinium parvulum","Asteraceae",NA,"VU","nao"
"Flora","Catolesia mentiens","Asteraceae",NA,"CR","nao"
"Flora","Chaptalia chapadensis","Asteraceae",NA,"CR","nao"
"Flora","Chaptalia cordifolia","Asteraceae",NA,"VU","nao"
"Flora","Chaptalia hermogenis","Asteraceae",NA,"CR","nao"
"Flora","Chionolaena lychnophorioides","Asteraceae",NA,"VU","nao"
"Flora","Chresta souzae","Asteraceae",NA,"EN","nao"
"Flora","Chromolaena arrayana","Asteraceae",NA,"EN","nao"
"Flora","Chromolaena costatipes","Asteraceae",NA,"EN","nao"
"Flora","Chromolaena rhinanthacea","Asteraceae",NA,"EN","nao"
"Flora","Chronopappus bifrons","Asteraceae",NA,"EN","nao"
"Flora","Chrysolaena nicolackii","Asteraceae",NA,"VU","nao"
"Flora","Cololobus longiangustatus","Asteraceae",NA,"EN","nao"
"Flora","Cololobus rupestris","Asteraceae",NA,"EN","nao"
"Flora","Dasyphyllum cryptocephalum","Asteraceae",NA,"EN","nao"
"Flora","Dasyphyllum leptacanthum","Asteraceae",NA,"EN","nao"
"Flora","Dendrophorbium catharinense","Asteraceae",NA,"VU","nao"
"Flora","Dendrophorbium paranense","Asteraceae",NA,"EN","nao"
"Flora","Dimerostemma annuum","Asteraceae",NA,"EN","nao"
"Flora","Dimerostemma episcopale","Asteraceae",NA,"EN","nao"
"Flora","Dimerostemma grazielae","Asteraceae",NA,"VU","nao"
"Flora","Dimerostemma myrtifolium","Asteraceae",NA,"EN","nao"
"Flora","Disynaphia ericoides","Asteraceae",NA,"EN","nao"
"Flora","Disynaphia praeficta","Asteraceae",NA,"EN","nao"
"Flora","Disynaphia variolata","Asteraceae",NA,"EN","nao"
"Flora","Echinocoryne echinocephala","Asteraceae",NA,"EN","nao"
"Flora","Eremanthus arboreus","Asteraceae",NA,"CR","nao"
"Flora","Eremanthus argenteus","Asteraceae",NA,"EN","nao"
"Flora","Eremanthus auriculatus","Asteraceae",NA,"VU","nao"
"Flora","Eremanthus brevifolius","Asteraceae",NA,"CR","nao"
"Flora","Eremanthus ovatifolius","Asteraceae",NA,"CR","nao"
"Flora","Eremanthus praetermissus","Asteraceae",NA,"VU","nao"
"Flora","Eremanthus reticulatus","Asteraceae",NA,"EN","nao"
"Flora","Eremanthus syncephalus","Asteraceae",NA,"EN","nao"
"Flora","Eremanthus veadeiroensis","Asteraceae",NA,"EN","nao"
"Flora","Fulcaldea stuessyi","Asteraceae",NA,"CR","nao"
"Flora","Graphistylis cuneifolia","Asteraceae",NA,"CR","nao"
"Flora","Heterocoma albida","Asteraceae",NA,"CR","nao"
"Flora","Heterocoma ekmaniana","Asteraceae",NA,"EN","nao"
"Flora","Heterocoma erecta","Asteraceae",NA,"EN","nao"
"Flora","Heterocoma lanuginosa","Asteraceae",NA,"EN","nao"
"Flora","Heterocondylus lysimachioides","Asteraceae",NA,"VU","nao"
"Flora","Hoehnephytum almasense","Asteraceae",NA,"EN","nao"
"Flora","Holocheilus hieracioides","Asteraceae",NA,"EN","nao"
"Flora","Holocheilus monocephalus","Asteraceae",NA,"EN","nao"
"Flora","Hololepis hatschbachii","Asteraceae",NA,"CR","nao"
"Flora","Hysterionica pinnatiloba","Asteraceae",NA,"EN","nao"
"Flora","Hysterionica pinnatisecta","Asteraceae",NA,"CR","nao"
"Flora","Ianthopappus corymbosus","Asteraceae",NA,"CR","nao"
"Flora","Ichthyothere elliptica","Asteraceae",NA,"EN","nao"
"Flora","Lepidaploa almasensis","Asteraceae",NA,"CR","nao"
"Flora","Lepidaploa araujoa","Asteraceae",NA,"CR","nao"
"Flora","Lepidaploa gnaphalioides","Asteraceae",NA,"EN","nao"
"Flora","Lepidaploa obtusifolia","Asteraceae",NA,"EN","nao"
"Flora","Lepidaploa persicifolia","Asteraceae",NA,"VU","nao"
"Flora","Lepidaploa pseudaurea","Asteraceae",NA,"EN","nao"
"Flora","Lepidaploa spixiana","Asteraceae",NA,"EN","nao"
"Flora","Leptostelma catharinense","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus adenophyllus","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus asteriflorus","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus constrictus","Asteraceae",NA,"CR","nao"
"Flora","Lessingianthus eitenii","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus exiguus","Asteraceae",NA,"VU","nao"
"Flora","Lessingianthus glaziovianus","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus irwinii","Asteraceae",NA,"VU","nao"
"Flora","Lessingianthus pumillus","Asteraceae",NA,"VU","nao"
"Flora","Lessingianthus reitzianus","Asteraceae",NA,"VU","nao"
"Flora","Lessingianthus rosmarinifolius","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus souzae","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus stoechas","Asteraceae",NA,"VU","nao"
"Flora","Lessingianthus subcarduoides","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus venosissimus","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus westermanii","Asteraceae",NA,"EN","nao"
"Flora","Lessingianthus zuccarinianus","Asteraceae",NA,"VU","nao"
"Flora","Lomatozona artemisiifolia","Asteraceae",NA,"EN","nao"
"Flora","Lulia nervosa","Asteraceae",NA,"EN","nao"
"Flora","Lychnocephalus humillimus","Asteraceae",NA,"CR","nao"
"Flora","Lychnocephalus mellobarretoi","Asteraceae",NA,"EN","nao"
"Flora","Lychnocephalus sellovii","Asteraceae",NA,"EN","nao"
"Flora","Lychnocephalus tomentosus","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora albertinioides","Asteraceae",NA,"CR","nao"
"Flora","Lychnophora brunioides","Asteraceae",NA,"CR","nao"
"Flora","Lychnophora candelabrum","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora crispa","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora damazioi","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora diamantinana","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora gardneri","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora hatschbachii","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora martiana","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora pohlii","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora ramosissima","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora rosmarinifolia","Asteraceae",NA,"VU","nao"
"Flora","Lychnophora rupestris","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora souzae","Asteraceae",NA,"CR","nao"
"Flora","Lychnophora staavioides","Asteraceae",NA,"EN","nao"
"Flora","Lychnophora villosissima","Asteraceae",NA,"VU","nao"
"Flora","Lychnophorella leucodendron","Asteraceae",NA,"EN","nao"
"Flora","Lychnophorella regis","Asteraceae",NA,"EN","nao"
"Flora","Lychnophorella santosii","Asteraceae",NA,"EN","nao"
"Flora","Lychnophorella sericea","Asteraceae",NA,"CR","nao"
"Flora","Macropodina bradei","Asteraceae",NA,"EN","nao"
"Flora","Maschalostachys markgrafii","Asteraceae",NA,"EN","nao"
"Flora","Maschalostachys mellosilvae","Asteraceae",NA,"EN","nao"
"Flora","Mikania additicia","Asteraceae",NA,"EN","nao"
"Flora","Mikania alvimii","Asteraceae",NA,"EN","nao"
"Flora","Mikania anethifolia","Asteraceae",NA,"EN","nao"
"Flora","Mikania argyreiae","Asteraceae",NA,"VU","nao"
"Flora","Mikania cabrerae","Asteraceae",NA,"EN","nao"
"Flora","Mikania campos-portoana","Asteraceae",NA,"EN","nao"
"Flora","Mikania cipoensis","Asteraceae",NA,"EN","nao"
"Flora","Mikania clematidifolia","Asteraceae",NA,"VU","nao"
"Flora","Mikania dusenii","Asteraceae",NA,"CR","nao"
"Flora","Mikania firmula","Asteraceae",NA,"VU","nao"
"Flora","Mikania glabra","Asteraceae",NA,"EN","nao"
"Flora","Mikania glauca","Asteraceae",NA,"EN","nao"
"Flora","Mikania hartbergii","Asteraceae",NA,"EN","nao"
"Flora","Mikania hastato-cordata","Asteraceae",NA,"VU","nao"
"Flora","Mikania hastifolia","Asteraceae",NA,"EN","nao"
"Flora","Mikania itambana","Asteraceae",NA,"EN","nao"
"Flora","Mikania neurocaula","Asteraceae",NA,"EN","nao"
"Flora","Mikania oreophila","Asteraceae",NA,"EN","nao"
"Flora","Mikania pinnatiloba","Asteraceae",NA,"EN","nao"
"Flora","Mikania premnifolia","Asteraceae",NA,"EN","nao"
"Flora","Mikania pteropoda","Asteraceae",NA,"EN","nao"
"Flora","Mikania variifolia","Asteraceae",NA,"EN","nao"
"Flora","Mikania vauthieriana","Asteraceae",NA,"EN","nao"
"Flora","Mikania viminea","Asteraceae",NA,"EN","nao"
"Flora","Mikania warmingii","Asteraceae",NA,"EN","nao"
"Flora","Minasia alpestris","Asteraceae",NA,"EN","nao"
"Flora","Minasia pereirae","Asteraceae",NA,"EN","nao"
"Flora","Minasia scapigera","Asteraceae",NA,"EN","nao"
"Flora","Monogereion carajensis","Asteraceae",NA,"CR","nao"
"Flora","Moquiniastrum argyreum","Asteraceae",NA,"EN","nao"
"Flora","Moquiniastrum cordatum","Asteraceae",NA,"EN","nao"
"Flora","Moquiniastrum hatschbachii","Asteraceae",NA,"VU","nao"
"Flora","Moquiniastrum mollissimum","Asteraceae",NA,"CR","nao"
